Date, ZC025YR, ZC050YR, ZC075YR, ZC100YR, ZC125YR, ZC150YR, ZC175YR, ZC200YR, ZC225YR, ZC250YR, ZC275YR, ZC300YR, ZC325YR, ZC350YR, ZC375YR, ZC400YR, ZC425YR, ZC450YR, ZC475YR, ZC500YR, ZC525YR, ZC550YR, ZC575YR, ZC600YR, ZC625YR, ZC650YR, ZC675YR, ZC700YR, ZC725YR, ZC750YR, ZC775YR, ZC800YR, ZC825YR, ZC850YR, ZC875YR, ZC900YR, ZC925YR, ZC950YR, ZC975YR, ZC1000YR, ZC1025YR, ZC1050YR, ZC1075YR, ZC1100YR, ZC1125YR, ZC1150YR, ZC1175YR, ZC1200YR, ZC1225YR, ZC1250YR, ZC1275YR, ZC1300YR, ZC1325YR, ZC1350YR, ZC1375YR, ZC1400YR, ZC1425YR, ZC1450YR, ZC1475YR, ZC1500YR, ZC1525YR, ZC1550YR, ZC1575YR, ZC1600YR, ZC1625YR, ZC1650YR, ZC1675YR, ZC1700YR, ZC1725YR, ZC1750YR, ZC1775YR, ZC1800YR, ZC1825YR, ZC1850YR, ZC1875YR, ZC1900YR, ZC1925YR, ZC1950YR, ZC1975YR, ZC2000YR, ZC2025YR, ZC2050YR, ZC2075YR, ZC2100YR, ZC2125YR, ZC2150YR, ZC2175YR, ZC2200YR, ZC2225YR, ZC2250YR, ZC2275YR, ZC2300YR, ZC2325YR, ZC2350YR, ZC2375YR, ZC2400YR, ZC2425YR, ZC2450YR, ZC2475YR, ZC2500YR, ZC2525YR, ZC2550YR, ZC2575YR, ZC2600YR, ZC2625YR, ZC2650YR, ZC2675YR, ZC2700YR, ZC2725YR, ZC2750YR, ZC2775YR, ZC2800YR, ZC2825YR, ZC2850YR, ZC2875YR, ZC2900YR, ZC2925YR, ZC2950YR, ZC2975YR, ZC3000YR, 
2001-09-26, 0.0310527100, 0.0294555400, 0.0292679830, 0.0298932130, 0.0309965220, 0.0323571460, 0.0338279180, 0.0353129740, 0.0367526580, 0.0381127030, 0.0393763380, 0.0405385230, 0.0416017480, 0.0425730000, 0.0434616220, 0.0442778150, 0.0450316470, 0.0457324280, 0.0463883560, 0.0470063490, 0.0475920260, 0.0481497640, 0.0486828270, 0.0491935120, 0.0496833180, 0.0501531130, 0.0506032920, 0.0510339220, 0.0514448680, 0.0518359040, 0.0522068000, 0.0525573980, 0.0528876610, 0.0531977150, 0.0534878740, 0.0537586470, 0.0540107450, 0.0542450700, 0.0544627040, 0.0546648870, 0.0548529910, 0.0550284980, 0.0551929720, 0.0553480260, 0.0554952990, 0.0556364270, 0.0557730170, 0.0559066290, 0.0560387480, 0.0561707730, 0.0563039980, 0.0564396040, 0.0565786410, 0.0567220310, 0.0568705550, 0.0570248530, 0.0571854260, 0.0573526320, 0.0575266910, 0.0577076870, 0.0578955760, 0.0580901850, 0.0582912240, 0.0584982910, 0.0587108770, 0.0589283740, 0.0591500840, 0.0593752240, 0.0596029380, 0.0598322970, 0.0600623150, 0.0602919510, 0.0605201190, 0.0607456950, 0.0609675240, 0.0611844290, 0.0613952170, 0.0615986870, 0.0617936380, 0.0619788750, 0.0621532210, 0.0623155170, 0.0624646380, 0.0625994930, 0.0627190390, 0.0628222840, 0.0629082920, 0.0629761990, 0.0630252070, 0.0630546010, 0.0630637470, 0.0630521040, 0.0630192190, 0.0629647410, 0.0628884160, 0.0627900920, 0.0626697210, 0.0625273580, 0.0623631600, 0.0621773850, 0.0619703870, 0.0617426160, 0.0614946110, 0.0612269960, 0.0609404730, 0.0606358140, 0.0603138580, 0.0599755000, 0.0596216830, 0.0592533930, 0.0588716470, 0.0584774900, 0.0580719800, 0.0576561890, 0.0572311880, 0.0567980470, 0.0563578210, 0.0559115530, 0.0554602610, 0.0550049380, 
2001-09-27, 0.0314113640, 0.0296387910, 0.0294967930, 0.0300554820, 0.0310130280, 0.0322026130, 0.0335154230, 0.0348768580, 0.0362355000, 0.0375565890, 0.0388176190, 0.0400051520, 0.0411124280, 0.0421375470, 0.0430820560, 0.0439498640, 0.0447464060, 0.0454779960, 0.0461513420, 0.0467731860, 0.0473500390, 0.0478880020, 0.0483926470, 0.0488689490, 0.0493212560, 0.0497532910, 0.0501681700, 0.0505684410, 0.0509561330, 0.0513328080, 0.0516996180, 0.0520573630, 0.0524065460, 0.0527474310, 0.0530800890, 0.0534044470, 0.0537203280, 0.0540274880, 0.0543256530, 0.0546145390, 0.0548938820, 0.0551634540, 0.0554230780, 0.0556726420, 0.0559121020, 0.0561414920, 0.0563609230, 0.0565705860, 0.0567707460, 0.0569617410, 0.0571439730, 0.0573179050, 0.0574840510, 0.0576429680, 0.0577952450, 0.0579414980, 0.0580823570, 0.0582184570, 0.0583504290, 0.0584788920, 0.0586044440, 0.0587276540, 0.0588490530, 0.0589691310, 0.0590883260, 0.0592070220, 0.0593255420, 0.0594441460, 0.0595630240, 0.0596822970, 0.0598020120, 0.0599221380, 0.0600425720, 0.0601631300, 0.0602835510, 0.0604034960, 0.0605225490, 0.0606402180, 0.0607559360, 0.0608690630, 0.0609788870, 0.0610846300, 0.0611854480, 0.0612804340, 0.0613686260, 0.0614490080, 0.0615205170, 0.0615820470, 0.0616324580, 0.0616705790, 0.0616952200, 0.0617051760, 0.0616992380, 0.0616762020, 0.0616348800, 0.0615741060, 0.0614927530, 0.0613897380, 0.0612640380, 0.0611146980, 0.0609408450, 0.0607416940, 0.0605165640, 0.0602648850, 0.0599862050, 0.0596802010, 0.0593466810, 0.0589855940, 0.0585970290, 0.0581812160, 0.0577385300, 0.0572694840, 0.0567747290, 0.0562550460, 0.0557113370, 0.0551446200, 0.0545560180, 0.0539467440, 0.0533180960, 0.0526714360, 
2001-09-28, 0.0314864600, 0.0300382620, 0.0300710390, 0.0307320540, 0.0317463110, 0.0329623970, 0.0342817120, 0.0356367200, 0.0369809220, 0.0382829480, 0.0395225770, 0.0406878540, 0.0417729350, 0.0427764260, 0.0437001090, 0.0445479490, 0.0453253240, 0.0460384380, 0.0466938700, 0.0472982360, 0.0478579440, 0.0483790230, 0.0488670110, 0.0493268820, 0.0497630170, 0.0501792040, 0.0505786440, 0.0509639930, 0.0513373970, 0.0517005410, 0.0520547010, 0.0524007970, 0.0527394430, 0.0530710010, 0.0533956230, 0.0537132970, 0.0540238880, 0.0543271740, 0.0546228740, 0.0549106800, 0.0551902760, 0.0554613640, 0.0557236710, 0.0559769730, 0.0562210930, 0.0564559180, 0.0566813970, 0.0568975460, 0.0571044470, 0.0573022470, 0.0574911550, 0.0576714360, 0.0578434080, 0.0580074350, 0.0581639190, 0.0583132950, 0.0584560220, 0.0585925750, 0.0587234370, 0.0588490940, 0.0589700270, 0.0590867020, 0.0591995650, 0.0593090400, 0.0594155170, 0.0595193490, 0.0596208490, 0.0597202850, 0.0598178750, 0.0599137850, 0.0600081290, 0.0601009600, 0.0601922770, 0.0602820190, 0.0603700620, 0.0604562270, 0.0605402710, 0.0606218950, 0.0607007400, 0.0607763910, 0.0608483790, 0.0609161800, 0.0609792210, 0.0610368820, 0.0610884970, 0.0611333620, 0.0611707320, 0.0611998330, 0.0612198610, 0.0612299890, 0.0612293720, 0.0612171540, 0.0611924720, 0.0611544620, 0.0611022700, 0.0610350530, 0.0609519890, 0.0608522850, 0.0607351820, 0.0605999650, 0.0604459690, 0.0602725830, 0.0600792640, 0.0598655360, 0.0596310010, 0.0593753410, 0.0590983260, 0.0587998160, 0.0584797620, 0.0581382140, 0.0577753160, 0.0573913090, 0.0569865320, 0.0565614140, 0.0561164780, 0.0556523320, 0.0551696660, 0.0546692460, 0.0541519090, 0.0536185510, 
2001-10-01, 0.0305772450, 0.0294539580, 0.0295926760, 0.0303014440, 0.0313395480, 0.0325682290, 0.0338949940, 0.0352557020, 0.0366058690, 0.0379153250, 0.0391645230, 0.0403418180, 0.0414414120, 0.0424617690, 0.0434043930, 0.0442728740, 0.0450721540, 0.0458079630, 0.0464863930, 0.0471135750, 0.0476954540, 0.0482376230, 0.0487452180, 0.0492228610, 0.0496746270, 0.0501040420, 0.0505141060, 0.0509073170, 0.0512857170, 0.0516509320, 0.0520042270, 0.0523465520, 0.0526785890, 0.0530008060, 0.0533134920, 0.0536168030, 0.0539107960, 0.0541954630, 0.0544707560, 0.0547366150, 0.0549929850, 0.0552398350, 0.0554771680, 0.0557050350, 0.0559235380, 0.0561328350, 0.0563331430, 0.0565247390, 0.0567079520, 0.0568831680, 0.0570508170, 0.0572113730, 0.0573653430, 0.0575132630, 0.0576556890, 0.0577931880, 0.0579263310, 0.0580556870, 0.0581818110, 0.0583052410, 0.0584264870, 0.0585460280, 0.0586643040, 0.0587817110, 0.0588985940, 0.0590152460, 0.0591319030, 0.0592487370, 0.0593658600, 0.0594833160, 0.0596010800, 0.0597190600, 0.0598370940, 0.0599549490, 0.0600723210, 0.0601888370, 0.0603040550, 0.0604174650, 0.0605284910, 0.0606364920, 0.0607407650, 0.0608405500, 0.0609350290, 0.0610233310, 0.0611045370, 0.0611776850, 0.0612417730, 0.0612957660, 0.0613386010, 0.0613691920, 0.0613864410, 0.0613892430, 0.0613764920, 0.0613470950, 0.0612999740, 0.0612340800, 0.0611484030, 0.0610419760, 0.0609138930, 0.0607633110, 0.0605894650, 0.0603916740, 0.0601693520, 0.0599220130, 0.0596492830, 0.0593509000, 0.0590267260, 0.0586767430, 0.0583010630, 0.0578999240, 0.0574736900, 0.0570228510, 0.0565480160, 0.0560499110, 0.0555293720, 0.0549873340, 0.0544248280, 0.0538429650, 0.0532429300, 0.0526259680, 
2001-10-02, 0.0303248770, 0.0290201440, 0.0289574700, 0.0295223400, 0.0304718640, 0.0316558310, 0.0329703030, 0.0343414640, 0.0357171090, 0.0370610960, 0.0383493720, 0.0395669760, 0.0407057500, 0.0417625510, 0.0427378650, 0.0436347180, 0.0444578340, 0.0452129830, 0.0459064740, 0.0465447890, 0.0471342970, 0.0476810600, 0.0481907000, 0.0486683160, 0.0491184410, 0.0495450270, 0.0499514580, 0.0503405750, 0.0507147130, 0.0510757530, 0.0514251650, 0.0517640640, 0.0520932600, 0.0524133120, 0.0527245700, 0.0530272210, 0.0533213310, 0.0536068790, 0.0538837880, 0.0541519540, 0.0544112670, 0.0546616320, 0.0549029840, 0.0551352990, 0.0553586040, 0.0555729830, 0.0557785770, 0.0559755900, 0.0561642840, 0.0563449780, 0.0565180440, 0.0566839010, 0.0568430060, 0.0569958520, 0.0571429580, 0.0572848600, 0.0574221020, 0.0575552330, 0.0576847940, 0.0578113110, 0.0579352910, 0.0580572100, 0.0581775110, 0.0582965960, 0.0584148190, 0.0585324860, 0.0586498440, 0.0587670830, 0.0588843310, 0.0590016500, 0.0591190340, 0.0592364120, 0.0593536390, 0.0594705030, 0.0595867190, 0.0597019330, 0.0598157220, 0.0599275940, 0.0600369880, 0.0601432810, 0.0602457840, 0.0603437500, 0.0604363750, 0.0605227990, 0.0606021140, 0.0606733660, 0.0607355630, 0.0607876740, 0.0608286440, 0.0608573920, 0.0608728230, 0.0608738340, 0.0608593220, 0.0608281930, 0.0607793710, 0.0607118050, 0.0606244840, 0.0605164410, 0.0603867640, 0.0602346100, 0.0600592110, 0.0598598820, 0.0596360340, 0.0593871800, 0.0591129390, 0.0588130510, 0.0584873710, 0.0581358830, 0.0577586940, 0.0573560430, 0.0569282930, 0.0564759330, 0.0559995740, 0.0554999420, 0.0549778740, 0.0544343090, 0.0538702790, 0.0532868980, 0.0526853540, 0.0520668980, 
2001-10-03, 0.0303281040, 0.0289482870, 0.0287995110, 0.0292874540, 0.0301729450, 0.0313063070, 0.0325830400, 0.0339282820, 0.0352885530, 0.0366263500, 0.0379162380, 0.0391419150, 0.0402939430, 0.0413679880, 0.0423634440, 0.0432823550, 0.0441285760, 0.0449071210, 0.0456236590, 0.0462841350, 0.0468944900, 0.0474604510, 0.0479873950, 0.0484802530, 0.0489434620, 0.0493809410, 0.0497960900, 0.0501918140, 0.0505705490, 0.0509343010, 0.0512846940, 0.0516230080, 0.0519502350, 0.0522671150, 0.0525741870, 0.0528718250, 0.0531602770, 0.0534396960, 0.0537101720, 0.0539717570, 0.0542244860, 0.0544683970, 0.0547035430, 0.0549300040, 0.0551479000, 0.0553573890, 0.0555586790, 0.0557520220, 0.0559377180, 0.0561161110, 0.0562875860, 0.0564525630, 0.0566114940, 0.0567648550, 0.0569131390, 0.0570568500, 0.0571964970, 0.0573325830, 0.0574656010, 0.0575960280, 0.0577243160, 0.0578508850, 0.0579761230, 0.0581003720, 0.0582239330, 0.0583470520, 0.0584699250, 0.0585926880, 0.0587154170, 0.0588381280, 0.0589607710, 0.0590832310, 0.0592053250, 0.0593268070, 0.0594473610, 0.0595666060, 0.0596840950, 0.0597993160, 0.0599116950, 0.0600205970, 0.0601253260, 0.0602251320, 0.0603192130, 0.0604067140, 0.0604867370, 0.0605583420, 0.0606205530, 0.0606723640, 0.0607127420, 0.0607406370, 0.0607549850, 0.0607547200, 0.0607387780, 0.0607061070, 0.0606556730, 0.0605864740, 0.0604975460, 0.0603879690, 0.0602568850, 0.0601034990, 0.0599270920, 0.0597270300, 0.0595027700, 0.0592538700, 0.0589799930, 0.0586809170, 0.0583565330, 0.0580068560, 0.0576320200, 0.0572322840, 0.0568080270, 0.0563597480, 0.0558880640, 0.0553936990, 0.0548774840, 0.0543403460, 0.0537832990, 0.0532074360, 0.0526139210, 0.0520039730, 
2001-10-04, 0.0307800080, 0.0287759450, 0.0284914030, 0.0289454240, 0.0298282890, 0.0309706170, 0.0322615580, 0.0336241550, 0.0350042600, 0.0363641250, 0.0376781320, 0.0389297330, 0.0401091580, 0.0412116720, 0.0422362200, 0.0431843810, 0.0440595550, 0.0448663250, 0.0456099770, 0.0462961260, 0.0469304420, 0.0475184460, 0.0480653700, 0.0485760630, 0.0490549290, 0.0495059080, 0.0499324660, 0.0503376050, 0.0507238920, 0.0510934870, 0.0514481820, 0.0517894400, 0.0521184390, 0.0524361090, 0.0527431740, 0.0530401870, 0.0533275660, 0.0536056230, 0.0538745940, 0.0541346610, 0.0543859710, 0.0546286610, 0.0548628640, 0.0550887240, 0.0553064060, 0.0555161020, 0.0557180330, 0.0559124530, 0.0560996490, 0.0562799420, 0.0564536800, 0.0566212400, 0.0567830190, 0.0569394330, 0.0570909100, 0.0572378850, 0.0573807920, 0.0575200620, 0.0576561120, 0.0577893440, 0.0579201380, 0.0580488460, 0.0581757860, 0.0583012410, 0.0584254510, 0.0585486140, 0.0586708760, 0.0587923360, 0.0589130370, 0.0590329680, 0.0591520620, 0.0592701910, 0.0593871730, 0.0595027630, 0.0596166600, 0.0597285030, 0.0598378750, 0.0599442990, 0.0600472480, 0.0601461390, 0.0602403370, 0.0603291620, 0.0604118850, 0.0604877370, 0.0605559100, 0.0606155620, 0.0606658210, 0.0607057890, 0.0607345510, 0.0607511740, 0.0607547200, 0.0607442510, 0.0607188300, 0.0606775360, 0.0606194680, 0.0605437520, 0.0604495510, 0.0603360690, 0.0602025640, 0.0600483530, 0.0598728210, 0.0596754240, 0.0594557030, 0.0592132850, 0.0589478880, 0.0586593300, 0.0583475290, 0.0580125070, 0.0576543930, 0.0572734210, 0.0568699290, 0.0564443620, 0.0559972620, 0.0555292700, 0.0550411160, 0.0545336160, 0.0540076640, 0.0534642230, 0.0529043190, 0.0523290310, 
2001-10-05, 0.0306891240, 0.0286605140, 0.0283804210, 0.0288413740, 0.0297291520, 0.0308734800, 0.0321635750, 0.0335228550, 0.0348976320, 0.0362506180, 0.0375566250, 0.0387994900, 0.0399697760, 0.0410630310, 0.0420784340, 0.0430177530, 0.0438845310, 0.0446834630, 0.0454199070, 0.0460995240, 0.0467280040, 0.0473108680, 0.0478533270, 0.0483601980, 0.0488358450, 0.0492841560, 0.0497085430, 0.0501119500, 0.0504968870, 0.0508654580, 0.0512194010, 0.0515601290, 0.0518887730, 0.0522062230, 0.0525131680, 0.0528101330, 0.0530975110, 0.0533755970, 0.0536446150, 0.0539047410, 0.0541561210, 0.0543988950, 0.0546332030, 0.0548592030, 0.0550770750, 0.0552870290, 0.0554893050, 0.0556841820, 0.0558719710, 0.0560530160, 0.0562276930, 0.0563964020, 0.0565595680, 0.0567176310, 0.0568710420, 0.0570202570, 0.0571657320, 0.0573079150, 0.0574472420, 0.0575841270, 0.0577189620, 0.0578521070, 0.0579838890, 0.0581145910, 0.0582444570, 0.0583736800, 0.0585024040, 0.0586307170, 0.0587586530, 0.0588861860, 0.0590132330, 0.0591396480, 0.0592652240, 0.0593896940, 0.0595127260, 0.0596339300, 0.0597528550, 0.0598689890, 0.0599817660, 0.0600905600, 0.0601946940, 0.0602934400, 0.0603860220, 0.0604716200, 0.0605493730, 0.0606183840, 0.0606777230, 0.0607264360, 0.0607635470, 0.0607880640, 0.0607989890, 0.0607953210, 0.0607760650, 0.0607402410, 0.0606868880, 0.0606150780, 0.0605239200, 0.0604125690, 0.0602802370, 0.0601261990, 0.0599498050, 0.0597504810, 0.0595277440, 0.0592812030, 0.0590105680, 0.0587156560, 0.0583963900, 0.0580528060, 0.0576850550, 0.0572934010, 0.0568782200, 0.0564400010, 0.0559793380, 0.0554969290, 0.0549935670, 0.0544701360, 0.0539276000, 0.0533669980, 0.0527894300, 0.0521960530, 
2001-10-08, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, na, 
2001-10-09, 0.0301330140, 0.0286045840, 0.0284772480, 0.0289959420, 0.0299019910, 0.0310463450, 0.0323286890, 0.0336782860, 0.0350448710, 0.0363931430, 0.0376989840, 0.0389466850, 0.0401268490, 0.0412347790, 0.0422692210, 0.0432313920, 0.0441242210, 0.0449517560, 0.0457187160, 0.0464301430, 0.0470911490, 0.0477067230, 0.0482816070, 0.0488202020, 0.0493265170, 0.0498041470, 0.0502562640, 0.0506856320, 0.0510946230, 0.0514852510, 0.0518592030, 0.0522178780, 0.0525624200, 0.0528937620, 0.0532126530, 0.0535196990, 0.0538153890, 0.0541001210, 0.0543742320, 0.0546380160, 0.0548917430, 0.0551356720, 0.0553700670, 0.0555952040, 0.0558113790, 0.0560189120, 0.0562181540, 0.0564094790, 0.0565932940, 0.0567700300, 0.0569401410, 0.0571041030, 0.0572624030, 0.0574155410, 0.0575640180, 0.0577083370, 0.0578489910, 0.0579864590, 0.0581212040, 0.0582536610, 0.0583842370, 0.0585133040, 0.0586411940, 0.0587681960, 0.0588945510, 0.0590204510, 0.0591460310, 0.0592713740, 0.0593965020, 0.0595213780, 0.0596459050, 0.0597699240, 0.0598932120, 0.0600154870, 0.0601364030, 0.0602555520, 0.0603724680, 0.0604866240, 0.0605974380, 0.0607042710, 0.0608064320, 0.0609031790, 0.0609937240, 0.0610772360, 0.0611528430, 0.0612196390, 0.0612766880, 0.0613230270, 0.0613576750, 0.0613796370, 0.0613879120, 0.0613814960, 0.0613593960, 0.0613206320, 0.0612642470, 0.0611893160, 0.0610949540, 0.0609803240, 0.0608446440, 0.0606872010, 0.0605073520, 0.0603045370, 0.0600782840, 0.0598282140, 0.0595540520, 0.0592556260, 0.0589328750, 0.0585858480, 0.0582147090, 0.0578197360, 0.0574013170, 0.0569599530, 0.0564962500, 0.0560109150, 0.0555047510, 0.0549786480, 0.0544335790, 0.0538705860, 0.0532907750, 0.0526953050, 
2001-10-10, 0.0300514150, 0.0286882120, 0.0286376060, 0.0291957320, 0.0301194140, 0.0312678600, 0.0325461040, 0.0338871070, 0.0352432060, 0.0365809200, 0.0378773630, 0.0391176170, 0.0402927420, 0.0413982440, 0.0424328830, 0.0433977510, 0.0442955500, 0.0451300390, 0.0459056010, 0.0466269270, 0.0472987670, 0.0479257600, 0.0485123110, 0.0490625090, 0.0495800820, 0.0500683710, 0.0505303280, 0.0509685300, 0.0513851970, 0.0517822190, 0.0521611920, 0.0525234510, 0.0528701040, 0.0532020690, 0.0535201050, 0.0538248440, 0.0541168200, 0.0543964920, 0.0546642690, 0.0549205270, 0.0551656290, 0.0553999330, 0.0556238080, 0.0558376380, 0.0560418300, 0.0562368170, 0.0564230590, 0.0566010430, 0.0567712840, 0.0569343190, 0.0570907040, 0.0572410110, 0.0573858200, 0.0575257180, 0.0576612890, 0.0577931100, 0.0579217420, 0.0580477300, 0.0581715920, 0.0582938130, 0.0584148470, 0.0585351020, 0.0586549430, 0.0587746880, 0.0588945990, 0.0590148830, 0.0591356900, 0.0592571090, 0.0593791650, 0.0595018210, 0.0596249760, 0.0597484620, 0.0598720460, 0.0599954310, 0.0601182550, 0.0602400900, 0.0603604490, 0.0604787800, 0.0605944740, 0.0607068630, 0.0608152260, 0.0609187880, 0.0610167250, 0.0611081700, 0.0611922110, 0.0612679030, 0.0613342650, 0.0613902900, 0.0614349510, 0.0614672040, 0.0614859970, 0.0614902770, 0.0614789950, 0.0614511180, 0.0614056330, 0.0613415590, 0.0612579530, 0.0611539220, 0.0610286280, 0.0608812990, 0.0607112400, 0.0605178350, 0.0603005600, 0.0600589900, 0.0597928020, 0.0595017810, 0.0591858280, 0.0588449590, 0.0584793080, 0.0580891280, 0.0576747900, 0.0572367800, 0.0567756960, 0.0562922440, 0.0557872300, 0.0552615520, 0.0547161970, 0.0541522260, 0.0535707660, 0.0529730040, 
2001-10-11, 0.0304308710, 0.0291969020, 0.0292611290, 0.0299210540, 0.0309333530, 0.0321573680, 0.0334986100, 0.0348907750, 0.0362871020, 0.0376551010, 0.0389729180, 0.0402266660, 0.0414084110, 0.0425146140, 0.0435449340, 0.0445012890, 0.0453871350, 0.0462069030, 0.0469655760, 0.0476683630, 0.0483204630, 0.0489268940, 0.0494923740, 0.0500212490, 0.0505174490, 0.0509844720, 0.0514253870, 0.0518428510, 0.0522391370, 0.0526161640, 0.0529755370, 0.0533185880, 0.0536464100, 0.0539598980, 0.0542597880, 0.0545466830, 0.0548210910, 0.0550834500, 0.0553341480, 0.0555735490, 0.0558020060, 0.0560198750, 0.0562275310, 0.0564253680, 0.0566138110, 0.0567933140, 0.0569643680, 0.0571274920, 0.0572832370, 0.0574321810, 0.0575749220, 0.0577120770, 0.0578442720, 0.0579721390, 0.0580963050, 0.0582173910, 0.0583360000, 0.0584527130, 0.0585680840, 0.0586826310, 0.0587968320, 0.0589111190, 0.0590258740, 0.0591414250, 0.0592580430, 0.0593759340, 0.0594952440, 0.0596160490, 0.0597383590, 0.0598621130, 0.0599871790, 0.0601133550, 0.0602403660, 0.0603678670, 0.0604954410, 0.0606226010, 0.0607487910, 0.0608733910, 0.0609957100, 0.0611149980, 0.0612304440, 0.0613411780, 0.0614462760, 0.0615447660, 0.0616356260, 0.0617177980, 0.0617901820, 0.0618516530, 0.0619010590, 0.0619372330, 0.0619589980, 0.0619651740, 0.0619545900, 0.0619260920, 0.0618785500, 0.0618108690, 0.0617220030, 0.0616109580, 0.0614768100, 0.0613187100, 0.0611358940, 0.0609276980, 0.0606935610, 0.0604330330, 0.0601457880, 0.0598316230, 0.0594904680, 0.0591223850, 0.0587275720, 0.0583063620, 0.0578592220, 0.0573867490, 0.0568896650, 0.0563688090, 0.0558251330, 0.0552596900, 0.0546736230, 0.0540681570, 0.0534445840, 0.0528042540, 
2001-10-12, 0.0300730460, 0.0288479620, 0.0289061850, 0.0295458010, 0.0305297350, 0.0317226680, 0.0330340380, 0.0344002250, 0.0357761590, 0.0371302750, 0.0384410740, 0.0396946040, 0.0408825630, 0.0420008440, 0.0430484080, 0.0440264030, 0.0449374890, 0.0457853100, 0.0465740950, 0.0473083520, 0.0479926440, 0.0486314220, 0.0492289150, 0.0497890540, 0.0503154310, 0.0508112730, 0.0512794470, 0.0517224640, 0.0521425080, 0.0525414530, 0.0529209030, 0.0532822180, 0.0536265520, 0.0539548810, 0.0542680390, 0.0545667410, 0.0548516160, 0.0551232240, 0.0553820810, 0.0556286750, 0.0558634780, 0.0560869650, 0.0562996150, 0.0565019250, 0.0566944080, 0.0568776020, 0.0570520650, 0.0572183790, 0.0573771460, 0.0575289820, 0.0576745170, 0.0578143910, 0.0579492430, 0.0580797110, 0.0582064220, 0.0583299890, 0.0584510050, 0.0585700350, 0.0586876120, 0.0588042300, 0.0589203440, 0.0590363600, 0.0591526330, 0.0592694650, 0.0593870980, 0.0595057170, 0.0596254420, 0.0597463280, 0.0598683670, 0.0599914820, 0.0601155280, 0.0602402930, 0.0603654980, 0.0604907950, 0.0606157710, 0.0607399450, 0.0608627740, 0.0609836520, 0.0611019100, 0.0612168230, 0.0613276110, 0.0614334380, 0.0615334210, 0.0616266320, 0.0617120990, 0.0617888170, 0.0618557460, 0.0619118210, 0.0619559570, 0.0619870570, 0.0620040150, 0.0620057280, 0.0619911010, 0.0619590570, 0.0619085440, 0.0618385480, 0.0617480980, 0.0616362750, 0.0615022260, 0.0613451710, 0.0611644090, 0.0609593310, 0.0607294250, 0.0604742850, 0.0601936170, 0.0598872420, 0.0595551030, 0.0591972670, 0.0588139260, 0.0584053930, 0.0579721100, 0.0575146350, 0.0570336430, 0.0565299180, 0.0560043470, 0.0554579110, 0.0548916780, 0.0543067890, 0.0537044520, 0.0530859260, 
2001-10-15, 0.0298649600, 0.0284276360, 0.0280669750, 0.0286396230, 0.0297711550, 0.0311831770, 0.0326955900, 0.0342012150, 0.0356425230, 0.0369940010, 0.0382496170, 0.0394142200, 0.0404978530, 0.0415121440, 0.0424681690, 0.0433753200, 0.0442408390, 0.0450697740, 0.0458651910, 0.0466285140, 0.0473599170, 0.0480587120, 0.0487237060, 0.0493535100, 0.0499467920, 0.0505024650, 0.0510198280, 0.0514986560, 0.0519392400, 0.0523424010, 0.0527094660, 0.0530422280, 0.0533428850, 0.0536139700, 0.0538582780, 0.0540787820, 0.0542785640, 0.0544607380, 0.0546283830, 0.0547844890, 0.0549319050, 0.0550732930, 0.0552111050, 0.0553475470, 0.0554845730, 0.0556238680, 0.0557668520, 0.0559146740, 0.0560682260, 0.0562281530, 0.0563948620, 0.0565685420, 0.0567491790, 0.0569365790, 0.0571303800, 0.0573300750, 0.0575350340, 0.0577445140, 0.0579576860, 0.0581736460, 0.0583914330, 0.0586100440, 0.0588284490, 0.0590456030, 0.0592604590, 0.0594719800, 0.0596791460, 0.0598809670, 0.0600764880, 0.0602647990, 0.0604450410, 0.0606164100, 0.0607781630, 0.0609296240, 0.0610701820, 0.0611993000, 0.0613165120, 0.0614214270, 0.0615137260, 0.0615931670, 0.0616595800, 0.0617128670, 0.0617530020, 0.0617800240, 0.0617940400, 0.0617952180, 0.0617837840, 0.0617600190, 0.0617242540, 0.0616768670, 0.0616182780, 0.0615489440, 0.0614693540, 0.0613800270, 0.0612815020, 0.0611743410, 0.0610591180, 0.0609364190, 0.0608068370, 0.0606709670, 0.0605294020, 0.0603827330, 0.0602315450, 0.0600764100, 0.0599178910, 0.0597565340, 0.0595928700, 0.0594274130, 0.0592606560, 0.0590930720, 0.0589251140, 0.0587572120, 0.0585897710, 0.0584231780, 0.0582577940, 0.0580939560, 0.0579319810, 0.0577721630, 0.0576147720, 0.0574600580, 
